x_k,y_k,theta_k,Delta_k,delta_k
2.576946973800659,1.4279239177703857,1.5410202095758614,-0.006000000238418579,0.0
2.5735814571380615,1.4358035326004028,1.5198901421224185,-0.006000000238418579,0.0
2.5759503841400146,1.4456568956375122,1.5407051320692537,-0.006000000238418579,0.0
2.575294017791748,1.4539039134979248,1.5388910465512478,-0.006000000238418579,0.0
2.574364185333252,1.4624582529067993,1.5267586992026123,-0.006000000238418579,0.0
2.5708842277526855,1.4719971418380737,1.5126078505018996,-0.006000000238418579,0.0
2.574019432067871,1.481134057044983,1.5404220696005686,-0.006000000238418579,0.0
2.570021629333496,1.48769211769104,1.5479403946452714,-0.006000000238418579,0.0
2.5717735290527344,1.4964061975479126,1.537543948558323,-0.006000000238418579,0.0
2.56943941116333,1.504632592201233,1.552666783500763,-0.006000000238418579,0.0
2.572314739227295,1.514874815940857,1.5338557284469356,-0.006000000238418579,0.0
2.57309627532959,1.5248585939407349,1.5423724428800092,-0.006000000238418579,0.0
2.572988986968994,1.5338902473449707,1.5482314166900186,-0.006000000238418579,0.0
2.5671796798706055,1.548959493637085,1.4394290846356137,-0.006000000238418579,0.0
2.5634891986846924,1.5569429397583008,1.4475603397457346,-0.006000000238418579,0.0
2.5634891986846924,1.5569429397583008,1.4475603397457346,-0.006000000238418579,0.0
2.611618995666504,1.5678631067276,1.4032058947858694,-0.006000000238418579,0.0
2.5688271522521973,1.5765845775604248,1.5347908045828575,-0.006000000238418579,0.0
2.568902015686035,1.5847299098968506,1.536379747935753,-0.006000000238418579,0.0
2.5692856311798096,1.5945240259170532,1.5455261228310493,-0.006000000238418579,0.0
2.566688060760498,1.6022025346755981,1.52949280743456,-0.006000000238418579,0.0
2.5680882930755615,1.6105334758758545,1.5437375175161638,-0.006000000238418579,0.0
2.5687708854675293,1.6213059425354004,1.5355623353769763,-0.006000000238418579,0.0
2.5687711238861084,1.6297662258148193,1.5336027249617241,-0.006000000238418579,0.0
2.5687711238861084,1.6297662258148193,1.5336027249617241,-0.006000000238418579,0.0
2.571141481399536,1.650334358215332,1.5139824470189363,-0.006000000238418579,0.0
2.5658490657806396,1.6570643186569214,1.5527183386089167,-0.006000000238418579,0.0
2.5652058124542236,1.6650550365447998,1.5483291183100718,-0.006000000238418579,0.0
2.569827079772949,1.6798877716064453,1.5425271585839782,-0.006000000238418579,0.0
2.5639195442199707,1.6825995445251465,1.5386633721468246,-0.006000000238418579,0.0
2.559372901916504,1.692686915397644,1.560773767830174,-0.006000000238418579,0.0
2.559372901916504,1.692686915397644,1.560773767830174,-0.006000000238418579,0.0
2.559372901916504,1.692686915397644,1.560773767830174,-0.006000000238418579,0.0
2.560220956802368,1.7199606895446777,1.538623102332169,-0.006000000238418579,0.0
2.5618155002593994,1.7296946048736572,1.541273738462883,-0.006000000238418579,0.0
2.5618155002593994,1.7296946048736572,1.541273738462883,-0.006000000238418579,0.0
2.5611977577209473,1.7479971647262573,1.5428375037168829,-0.006000000238418579,0.0
2.5594613552093506,1.7572407722473145,1.5509967475444766,-0.006000000238418579,0.0
2.5616226196289062,1.767859935760498,1.5886159990753395,-0.006000000238418579,0.0
2.5621049404144287,1.7770347595214844,1.5359607299225717,-0.006000000238418579,0.0
2.5606637001037598,1.7885812520980835,1.5485098858490973,-0.006000000238418579,0.0
2.556426763534546,1.7941287755966187,1.5537439483965512,-0.006000000238418579,0.0
2.5571024417877197,1.8028610944747925,1.5360941817580351,-0.006000000238418579,0.0
2.5558695793151855,1.8107006549835205,1.544998144424871,-0.006000000238418579,0.0
2.553863286972046,1.819575309753418,1.553655788982125,-0.006000000238418579,0.0
2.553863286972046,1.819575309753418,1.553655788982125,-0.006000000238418579,0.0
2.553863286972046,1.819575309753418,1.553655788982125,-0.006000000238418579,0.0
2.553863286972046,1.819575309753418,1.553655788982125,-0.006000000238418579,0.0
2.5529847145080566,1.8557384014129639,1.5422664030365878,-0.006000000238418579,0.0
2.552755117416382,1.8641817569732666,1.542017675932893,-0.006000000238418579,0.0
2.54978084564209,1.8722329139709473,1.5506343915965533,-0.006000000238418579,0.0
2.552593231201172,1.8814938068389893,1.5516885046650302,-0.006000000238418579,0.0
2.553992748260498,1.8937588930130005,1.568883390885262,-0.006000000238418579,0.0
2.5517733097076416,1.900586485862732,1.549399128844291,-0.006000000238418579,0.0
2.554943561553955,1.912880301475525,1.5536007738456952,-0.006000000238418579,0.0
2.554234504699707,1.9216712713241577,1.5503165616121504,-0.006000000238418579,0.0
2.552248239517212,1.9291541576385498,1.5835250928158635,-0.006000000238418579,0.0
2.5497496128082275,1.93699049949646,1.5509624819419536,-0.006000000238418579,0.0
2.548849105834961,1.9453450441360474,1.536295757573301,-0.006000000238418579,0.0
2.5449633598327637,1.954787015914917,1.5642051547814986,-0.006000000238418579,0.0
2.545711040496826,1.9643877744674683,1.5532201782153348,-0.006000000238418579,0.0
2.5486133098602295,1.9730653762817383,1.559409113748817,-0.006000000238418579,0.0
2.547473430633545,1.9817949533462524,1.5586262383723113,-0.006000000238418579,0.0
2.550929069519043,1.99112069606781,1.5874911612383644,-0.006000000238418579,0.0
2.5464065074920654,1.9988515377044678,1.5486929764580781,-0.006000000238418579,0.0
2.5478057861328125,2.0105621814727783,1.5381275532422984,-0.006000000238418579,0.0
2.547095775604248,2.019070863723755,1.5447519943935013,-0.006000000238418579,0.0
2.5455057621002197,2.0260207653045654,1.5558026801887206,-0.006000000238418579,0.0
2.5443363189697266,2.0357918739318848,1.5554638146612436,-0.006000000238418579,0.0
2.5427749156951904,2.044440269470215,1.553451331676868,-0.006000000238418579,0.0
2.5466959476470947,2.057319164276123,1.5302715079531979,-0.006000000238418579,0.0
2.5461573600769043,2.0666913986206055,1.535935111021463,-0.006000000238418579,0.0
2.5461573600769043,2.0666913986206055,1.535935111021463,-0.006000000238418579,0.0
2.5395851135253906,2.080725908279419,1.5612507065699657,-0.006000000238418579,0.0
2.5399649143218994,2.0904581546783447,1.5535540745075462,-0.006000000238418579,0.0
2.5399649143218994,2.0904581546783447,1.5535540745075462,-0.006000000238418579,0.0
2.5433361530303955,2.1105241775512695,1.5888080715502988,-0.006000000238418579,0.0
2.540868043899536,2.1237003803253174,1.5186638896844118,-0.006000000238418579,0.0
2.5414881706237793,2.1310386657714844,1.5362811083463648,-0.006000000238418579,0.0
2.5344831943511963,2.134539842605591,1.5578723617328099,-0.006000000238418579,0.0
2.538443088531494,2.14469838142395,1.5599601738845075,-0.006000000238418579,0.0
2.5396957397460938,2.157499313354492,1.5409643215996947,-0.006000000238418579,0.0
2.537194013595581,2.1634135246276855,1.5599405350774116,-0.006000000238418579,0.0
2.5363450050354004,2.172739267349243,1.5567132933670975,-0.006000000238418579,0.0
2.5365166664123535,2.1834044456481934,1.54832024281779,-0.006000000238418579,0.0
2.5358283519744873,2.192417621612549,1.5475748060922045,-0.006000000238418579,0.0
2.5358283519744873,2.192417621612549,1.5475748060922045,-0.006000000238418579,0.0
2.5372328758239746,2.2128396034240723,1.5337270343370808,-0.006000000238418579,0.0
2.536406993865967,2.222414016723633,1.537483958159921,-0.006000000238418579,0.0
2.53305721282959,2.2289204597473145,1.5448378466692534,-0.006000000238418579,0.0
2.531541585922241,2.2378668785095215,1.5546186436896776,-0.006000000238418579,0.0
2.5292468070983887,2.2465415000915527,1.5751254331512134,-0.006000000238418579,-0.221136474609375
2.5307555198669434,2.2560007572174072,1.5623978753073116,-0.006000000238418579,-0.221136474609375
2.5321664810180664,2.2675328254699707,1.5407353166771955,-0.006000000238418579,-0.221136474609375
2.5290493965148926,2.2736165523529053,1.5507157601761032,-0.006000000238418579,-0.221136474609375
2.5290493965148926,2.2736165523529053,1.5507157601761032,-0.006000000238418579,-0.221136474609375
2.53094220161438,2.2956368923187256,1.541899956214696,-0.006000000238418579,-0.221136474609375
2.528170585632324,2.3014729022979736,1.5671433529808603,-0.006000000238418579,-0.221136474609375
2.526905059814453,2.310831069946289,1.562174860087281,-0.006000000238418579,-0.221136474609375
2.526211738586426,2.320636510848999,1.5595320657818807,-0.006000000238418579,-0.221136474609375
2.528864860534668,2.3325510025024414,1.53937868108947,-0.006000000238418579,-0.221136474609375
2.525049924850464,2.338780403137207,1.5473958859954218,-0.006000000238418579,-0.5427841186523438
2.5267932415008545,2.3506104946136475,1.5609880872326511,-0.006000000238418579,-0.5427841186523438
2.526275873184204,2.3597018718719482,1.5464769638614004,-0.006000000238418579,-0.5427841186523438
2.5253138542175293,2.367954969406128,1.542061103116552,-0.006000000238418579,-0.5427841186523438
2.524481773376465,2.3789796829223633,1.5838457150426826,-0.006000000238418579,-0.5427841186523438
2.519932985305786,2.3844316005706787,1.5754650125386533,-0.006000000238418579,-0.5427841186523438
2.5162174701690674,2.3933417797088623,1.6082877495825614,-0.006000000238418579,-0.5427841186523438
2.5162174701690674,2.3933417797088623,1.6082877495825614,-0.006000000238418579,-0.5427841186523438
2.5134663581848145,2.410991668701172,1.5933029767314801,-0.006000000238418579,-0.5427841186523438
2.5135014057159424,2.4202399253845215,1.6160786605007542,-0.006000000238418579,-0.5427841186523438
2.514716625213623,2.433021306991577,1.631552804138172,-0.006000000238418579,-0.5427841186523438
2.512580394744873,2.441256284713745,1.617232675092035,-0.006000000238418579,-0.5696029663085938
2.5035579204559326,2.4488401412963867,1.6760991503196943,-0.006000000238418579,-0.5696029663085938
2.503133773803711,2.4554531574249268,1.675770394263693,-0.006000000238418579,-0.5696029663085938
2.505005359649658,2.4717013835906982,1.6230133944511165,-0.006000000238418579,-0.5696029663085938
2.5033340454101562,2.478106737136841,1.6806563786791298,-0.006000000238418579,-0.5696029663085938
2.5004611015319824,2.484755277633667,1.6690544278495467,-0.006000000238418579,-0.5696029663085938
2.4976444244384766,2.493814706802368,1.6837885458742348,-0.006000000238418579,-0.5696029663085938
2.489239454269409,2.4983668327331543,1.704002840774816,-0.006000000238418579,-0.5696029663085938
2.4873971939086914,2.5069477558135986,1.729122752485572,-0.006000000238418579,-0.5696029663085938
2.4816813468933105,2.513911724090576,1.7433687050494238,-0.006000000238418579,-0.5696029663085938
2.4820973873138428,2.5241167545318604,1.761448371462638,-0.006000000238418579,-0.5696029663085938
2.4791226387023926,2.534681797027588,1.761758253910218,-0.006000000238418579,-0.5696029663085938
2.470339298248291,2.5363032817840576,1.7946077601160078,-0.006000000238418579,-0.5696029663085938
2.4634885787963867,2.5439467430114746,1.828501603898509,-0.006000000238418579,-0.5696029663085938
2.4621284008026123,2.552277088165283,1.8607998665703427,-0.006000000238418579,-0.5696029663085938
2.459336757659912,2.5598154067993164,1.8774192086093706,-0.006000000238418579,-0.5696029663085938
2.4533321857452393,2.567368984222412,1.868009051777815,-0.006000000238418579,-0.5696029663085938
2.4505372047424316,2.574869394302368,1.8816354850645411,-0.006000000238418579,-0.5696029663085938
2.445626735687256,2.5860402584075928,1.872357595101051,-0.006000000238418579,-0.5696029663085938
2.4404451847076416,2.588756799697876,1.9444193043894331,-0.006000000238418579,-0.5696029663085938
2.4393441677093506,2.599651575088501,1.9280059099386553,-0.006000000238418579,-0.5696029663085938
2.435542345046997,2.608726978302002,1.959168995376093,-0.006000000238418579,-0.5696029663085938
2.4296722412109375,2.6153903007507324,1.9736213381090926,-0.006000000238418579,-0.5696029663085938
2.4209816455841064,2.617867946624756,2.007444529792837,-0.006000000238418579,-0.5696029663085938
2.416158437728882,2.626070976257324,2.003226195129901,-0.006000000238418579,-0.5696029663085938
2.411376714706421,2.6332767009735107,2.0276447174547587,-0.006000000238418579,-0.5696029663085938
2.403454065322876,2.6379587650299072,2.0539043518928772,-0.006000000238418579,-0.5696029663085938
2.3982369899749756,2.645169734954834,2.0724618435778974,-0.006000000238418579,-0.5696029663085938
2.3982369899749756,2.645169734954834,2.0724618435778974,-0.006000000238418579,-0.5696029663085938
2.3900139331817627,2.6595451831817627,2.095361587746433,-0.006000000238418579,-0.5696029663085938
2.381730318069458,2.6644418239593506,2.1143042958433287,-0.006000000238418579,0.0
2.3757193088531494,2.681756019592285,2.2254737352465725,-0.006000000238418579,0.0
2.3741564750671387,2.6819281578063965,2.1416268355803796,-0.006000000238418579,0.0
2.3610825538635254,2.6810801029205322,2.1572258790869214,-0.006000000238418579,0.0
2.3610825538635254,2.6810801029205322,2.1572258790869214,-0.006000000238418579,0.0
2.3524062633514404,2.6980063915252686,2.149272543679598,-0.006000000238418579,0.0
2.3457889556884766,2.7010955810546875,2.173661664120423,-0.006000000238418579,0.0
2.3367433547973633,2.706188917160034,2.1890707886481504,-0.006000000238418579,0.0
2.3340513706207275,2.712292432785034,2.2407778873254434,-0.006000000238418579,0.0
2.3239078521728516,2.7157585620880127,2.2482296003117765,-0.006000000238418579,0.0
2.320072650909424,2.7251429557800293,2.2059007816153833,-0.006000000238418579,0.0
2.3132236003875732,2.729440689086914,2.241633660973352,-0.006000000238418579,0.0
2.3062782287597656,2.732454538345337,2.293663172186421,-0.006000000238418579,0.0
2.308063507080078,2.7396037578582764,2.3781026736372888,-0.006000000238418579,0.0
2.292344331741333,2.7420592308044434,2.313748703162069,-0.006000000238418579,0.0
2.2841925621032715,2.747549057006836,2.3360846839724347,-0.006000000238418579,0.0
2.2768661975860596,2.752243995666504,2.3469549360884723,-0.006000000238418579,0.0
2.2702009677886963,2.7579169273376465,2.3517233946720717,-0.006000000238418579,0.0
2.2721409797668457,2.7665443420410156,2.4096276380443307,-0.006000000238418579,0.0
2.259600877761841,2.7724740505218506,2.3500265456154037,-0.006000000238418579,0.0
2.250356912612915,2.7734413146972656,2.371122425150754,-0.006000000238418579,0.0
2.250356912612915,2.7734413146972656,2.371122425150754,-0.006000000238418579,0.0
2.2375879287719727,2.790604591369629,2.3228404758959353,-0.006000000238418579,0.0
2.2375879287719727,2.790604591369629,2.3228404758959353,-0.006000000238418579,0.0
2.2241249084472656,2.7958648204803467,2.3910818612601386,-0.006000000238418579,0.0
2.2241249084472656,2.7958648204803467,2.3910818612601386,-0.006000000238418579,0.0
2.2241249084472656,2.7958648204803467,2.3910818612601386,-0.006000000238418579,0.0
2.2241249084472656,2.7958648204803467,2.3910818612601386,-0.006000000238418579,0.0
2.196923017501831,2.816554307937622,2.397917429618001,-0.006000000238418579,0.0
2.1908669471740723,2.821392297744751,2.4015616076507342,-0.006000000238418579,0.0
2.186833143234253,2.830556869506836,2.3950711709134715,-0.006000000238418579,0.09380645751953125
2.1738674640655518,2.832547187805176,2.3882105969704632,-0.006000000238418579,0.09380645751953125
2.1738674640655518,2.832547187805176,2.3882105969704632,-0.006000000238418579,0.09380645751953125
2.161773681640625,2.8471105098724365,2.3501211726002653,-0.006000000238418579,0.09380645751953125
2.158642053604126,2.8501033782958984,2.3874584197656104,-0.006000000238418579,0.09380645751953125
2.1500914096832275,2.8586432933807373,2.335854633105558,-0.006000000238418579,0.09380645751953125
2.159398317337036,2.880664587020874,1.1326719659266162,-0.006000000238418579,0.09380645751953125
2.1337738037109375,2.866626262664795,2.379245265426686,-0.006000000238418579,0.09380645751953125
2.1259825229644775,2.8695082664489746,6.056114850568957,-0.006000000238418579,0.09380645751953125
2.1362481117248535,2.8824596405029297,2.441717850193857,-0.006000000238418579,0.09380645751953125
2.1176626682281494,2.885042667388916,6.170144609940817,-0.006000000238418579,0.38865509033203127
2.113173246383667,2.89241886138916,2.389376503602595,-0.006000000238418579,0.38865509033203127
2.113173246383667,2.89241886138916,2.389376503602595,-0.006000000238418579,0.38865509033203127
2.0958080291748047,2.9005963802337646,2.3778718572026114,-0.006000000238418579,0.38865509033203127
2.089395523071289,2.906024694442749,2.380577904260147,-0.006000000238418579,0.38865509033203127
2.0918917655944824,2.915721893310547,2.424309814230824,-0.006000000238418579,0.38865509033203127
2.079085111618042,2.921821117401123,6.146005867217169,-0.006000000238418579,0.38865509033203127
2.066589117050171,2.9231855869293213,2.3701209842666793,-0.006000000238418579,0.38865509033203127
2.064314126968384,2.9300730228424072,2.365041078513545,-0.006000000238418579,0.38865509033203127
2.058263063430786,2.936384916305542,2.3811981931766817,-0.006000000238418579,0.38865509033203127
2.053586959838867,2.9449238777160645,2.3831956220688566,-0.006000000238418579,0.4154541015625
2.0451254844665527,2.9473636150360107,2.3539627384089514,-0.006000000238418579,0.4154541015625
2.0414626598358154,2.9546964168548584,2.344743648586511,-0.006000000238418579,0.4154541015625
2.033660888671875,2.9599859714508057,2.3381036980654764,-0.006000000238418579,0.4154541015625
2.027489185333252,2.965270757675171,2.3399179256359117,-0.006000000238418579,0.4154541015625
2.020463705062866,2.9720711708068848,2.3282541562967025,-0.006000000238418579,0.4154541015625
2.018904447555542,2.9821619987487793,2.3265821504687256,-0.006000000238418579,0.4154541015625
2.014923334121704,2.9893617630004883,2.3035428419695414,-0.006000000238418579,0.4154541015625
2.014923334121704,2.9893617630004883,2.3035428419695414,-0.006000000238418579,0.4154541015625
1.9996895790100098,2.9994637966156006,2.2460056203709033,-0.006000000238418579,0.4154541015625
1.992561936378479,3.0060596466064453,2.2408029846673507,-0.006000000238418579,0.0
1.991645097732544,3.0164794921875,2.2919324356929445,-0.006000000238418579,0.0
1.9831334352493286,3.018148183822632,2.253382170213341,-0.006000000238418579,0.0
1.9771641492843628,3.0252609252929688,2.2423756290865122,-0.006000000238418579,0.0
1.9723267555236816,3.0316555500030518,2.2320594746798643,-0.006000000238418579,0.0
1.970158338546753,3.044271469116211,2.1469441213007485,-0.006000000238418579,0.0
1.970158338546753,3.044271469116211,2.1469441213007485,-0.006000000238418579,0.0
1.9633562564849854,3.056089401245117,2.193983981315964,-0.006000000238418579,0.0
1.9587243795394897,3.063176393508911,2.1877551201750727,-0.006000000238418579,0.0
1.9473117589950562,3.066118001937866,2.1738552399847313,-0.006000000238418579,0.0
1.9437708854675293,3.073564052581787,2.159534032434292,-0.006000000238418579,0.0
1.9384992122650146,3.0838241577148438,2.1249341926145924,-0.006000000238418579,0.0
1.93350350856781,3.0907862186431885,2.114917750029881,-0.006000000238418579,0.0
1.9280868768692017,3.0968399047851562,2.1164770772762096,-0.006000000238418579,0.0
1.9224716424942017,3.101613998413086,2.138717542271777,-0.006000000238418579,0.0
1.9205358028411865,3.1088478565216064,2.1349326298058426,-0.006000000238418579,0.0
1.9205358028411865,3.1088478565216064,2.1349326298058426,-0.006000000238418579,0.0
1.9123497009277344,3.1245293617248535,2.11589510953533,-0.006000000238418579,0.0
1.9035111665725708,3.1316630840301514,2.1150266545875587,-0.006000000238418579,0.0
1.8979628086090088,3.1377198696136475,2.123554280095814,-0.006000000238418579,0.0
1.8993335962295532,3.1504218578338623,2.1490629521456777,-0.006000000238418579,0.0
1.8882590532302856,3.1527814865112305,2.110592856679742,-0.006000000238418579,0.0
1.8830432891845703,3.15997314453125,2.0991025305007858,-0.006000000238418579,0.0
1.881069302558899,3.166123151779175,2.119962757392568,-0.006000000238418579,0.0
1.8723680973052979,3.1726622581481934,2.1223825110135204,-0.006000000238418579,0.0
1.8672106266021729,3.1797962188720703,2.1227752930545347,-0.006000000238418579,0.0
1.8629261255264282,3.187645673751831,2.1166044460110403,-0.006000000238418579,0.0
1.857497215270996,3.193598747253418,2.1259099813533076,-0.006000000238418579,0.0
1.857497215270996,3.193598747253418,2.1259099813533076,-0.006000000238418579,0.0
1.8475775718688965,3.210171937942505,2.098813829930578,-0.006000000238418579,-0.08712158203125
1.8431816101074219,3.2178056240081787,2.0932440374056402,-0.006000000238418579,-0.08712158203125
1.8378721475601196,3.224592685699463,2.0955261257189677,-0.006000000238418579,-0.08712158203125
1.8327025175094604,3.232140302658081,2.0915826079754223,-0.006000000238418579,-0.08712158203125
1.8268249034881592,3.2381937503814697,2.115183801199748,-0.006000000238418579,-0.08712158203125
1.8213229179382324,3.244598150253296,2.12309961173929,-0.006000000238418579,-0.08712158203125
1.8156696557998657,3.2514772415161133,2.123252952685284,-0.006000000238418579,-0.08712158203125
1.8109458684921265,3.258139133453369,2.1257167678801028,-0.006000000238418579,-0.08712158203125
1.8060628175735474,3.2650370597839355,2.126485311955234,-0.006000000238418579,-0.08712158203125
1.8053947687149048,3.2745018005371094,6.111752543735522,-0.006000000238418579,-0.08712158203125
1.8052395582199097,3.2798118591308594,2.179108522218673,-0.006000000238418579,-0.08712158203125
1.791023850440979,3.285400629043579,2.1321648987209563,-0.006000000238418579,-0.08712158203125
